step,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,green_pixel_count,nearest_area,centroid_x,centroid_y,action,reward,distance_to_lower_center
9,6.433819770812988,6.43628454208374,52.27448654174805,52.27458190917969,5.846607685089111,5.891547679901123,57.75969314575195,5.9258270263671875,0.0,0.0,-1.0,-1.0,0,-0.03,1000
10,6.4343976974487305,6.437158584594727,55.180789947509766,52.27284622192383,5.846065044403076,5.8913397789001465,57.764957427978516,12.35162353515625,0.0,0.0,-1.0,-1.0,0,-0.03,1000
11,6.434467315673828,6.437535762786865,56.41904067993164,52.273040771484375,13.085000991821289,5.891448974609375,57.76667404174805,17.864168167114258,0.0,0.0,-1.0,-1.0,0,-0.03,1000
12,6.43303108215332,6.435760021209717,58.781551361083984,52.952510833740234,19.599477767944336,5.892128944396973,57.75517272949219,24.743410110473633,0.0,0.0,-1.0,-1.0,0,-0.03,1000
13,6.434695720672607,6.4376630783081055,57.804237365722656,57.139163970947266,25.955278396606445,11.079512596130371,57.76789855957031,14.544889450073242,0.0,0.0,-1.0,-1.0,1,-0.03,1000
14,6.431454181671143,6.434264659881592,68.08707427978516,65.09447479248047,53.410797119140625,22.3045654296875,57.74445724487305,27.705581665039062,0.0,0.0,-1.0,-1.0,0,-0.03,1000
15,6.431728363037109,6.434298992156982,137.89309692382812,116.76995849609375,180.95420837402344,59.123714447021484,57.74560546875,82.20298767089844,0.0,0.0,-1.0,-1.0,0,-0.03,1000
16,6.432009696960449,6.4350996017456055,11653.287109375,5019.98876953125,373211.46875,950.2395629882812,57.74955368041992,2166.7900390625,0.0,0.0,-1.0,-1.0,0,-0.03,1000
17,6.430868625640869,6.43348503112793,4457.04052734375,339.3384094238281,2366.51220703125,67.60032653808594,57.7396240234375,3121.300048828125,0.0,0.0,-1.0,-1.0,2,-0.03,1000
18,6.431951999664307,6.434301376342773,6405.3193359375,11910.95703125,2317092.5,1974.00634765625,57.74653625488281,1170.1558837890625,0.0,0.0,-1.0,-1.0,0,-0.03,1000
19,6.436688423156738,6.438858509063721,11214.5869140625,7024.04541015625,4138455.5,1225.5721435546875,57.77910232543945,1932.702880859375,0.0,0.0,-1.0,-1.0,0,-0.03,1000
20,6.432465553283691,6.435215473175049,26835.6796875,3778.4599609375,1272373.0,675.820556640625,57.75153732299805,3946.398681640625,0.0,0.0,-1.0,-1.0,0,-0.03,1000
0,6.432990074157715,15.97684383392334,52.27764892578125,52.2784309387207,5.847280025482178,5.892153739929199,57.754913330078125,11.459676742553711,3478.0,3360.5,488.0,241.0,2,-0.9482337039074207,356.74220383913087
1,6.431365489959717,15.609521865844727,52.285118103027344,52.28449630737305,5.848716735839844,5.892967224121094,57.742164611816406,10.913480758666992,1994.0,1895.5,498.0,250.0,0,0.30080697555545227,355.92836357896516
2,6.431571960449219,12.842865943908691,52.283199310302734,52.284305572509766,5.848458766937256,5.89306640625,57.745033264160156,8.469402313232422,38.0,0.0,-1.0,-1.0,0,-1.0,1000
3,6.454110622406006,6.457102298736572,52.19723129272461,52.19847869873047,5.830270767211914,5.880143165588379,57.907135009765625,5.914144992828369,12959.0,12735.5,343.0,268.0,2,1.0,259.0463279029448
4,6.431017875671387,6.433723449707031,52.285865783691406,52.28695297241211,5.849011421203613,5.893466472625732,57.740665435791016,5.927419185638428,16885.0,16629.5,352.0,290.0,0,0.4735038140852821,241.8677324489565
5,6.431490421295166,6.434116363525391,52.28399658203125,52.9755744934082,5.848605155944824,5.8931169509887695,57.74374008178711,5.927186489105225,22992.0,22693.0,366.0,319.0,0,0.499185981337191,222.1463481581455
6,6.431709289550781,6.434389114379883,52.28291702270508,52.28361129760742,5.848370552062988,7.919203758239746,57.74567794799805,5.927019119262695,243.0,0.0,-1.0,-1.0,1,-1.0,1000
7,6.431667804718018,6.434498310089111,52.28238296508789,52.97325897216797,5.848358631134033,5.893067359924316,57.7457389831543,5.9268798828125,22987.0,22688.5,368.0,319.0,2,1.0,223.14345161801185
8,6.4314985275268555,6.433900833129883,52.28452682495117,55.174560546875,10.623104095458984,5.892969608306885,57.743202209472656,5.927338600158691,33189.0,32830.5,390.0,360.0,0,0.5071588682069976,202.63267258761604
9,6.432727336883545,6.433267593383789,52.29115295410156,52.95712661743164,5.848985195159912,5.8921356201171875,57.74553298950195,5.928873062133789,21770.0,21479.0,362.0,314.0,3,-0.08175398430765285,224.58851261807672
10,6.4317779541015625,6.434459686279297,52.28266143798828,52.283348083496094,5.8483171463012695,5.892901420593262,57.746177673339844,5.92697811126709,396.0,0.0,-1.0,-1.0,1,-1.0,1000
11,6.4317803382873535,6.433998107910156,52.28382873535156,52.95116424560547,5.848382949829102,14.906561851501465,57.74431610107422,5.927322864532471,0.0,0.0,-1.0,-1.0,0,-0.03,1000
12,6.490512847900391,6.493429183959961,52.06185531616211,52.060787200927734,5.801326751708984,14.534346580505371,58.167388916015625,5.894057273864746,0.0,0.0,-1.0,-1.0,0,-0.03,1000
13,6.432464599609375,6.4352030754089355,52.280059814453125,52.28097915649414,5.847765922546387,5.892523765563965,57.751216888427734,5.926545143127441,0.0,0.0,-1.0,-1.0,1,-0.03,1000
14,6.431460857391357,6.434000015258789,52.28438186645508,52.28451919555664,5.8485870361328125,14.553159713745117,57.74346923828125,5.927257537841797,0.0,0.0,-1.0,-1.0,2,-0.03,1000
15,6.4316020011901855,6.434178352355957,54.399349212646484,52.28421401977539,5.848500728607178,9.730267524719238,57.744667053222656,10.081591606140137,0.0,0.0,-1.0,-1.0,0,-0.03,1000
16,6.434502601623535,6.436633110046387,56.213260650634766,52.27059555053711,12.844847679138184,5.890854358673096,57.76335525512695,17.113676071166992,0.0,0.0,-1.0,-1.0,0,-0.03,1000
17,6.433465480804443,6.435865879058838,58.34306716918945,52.94462203979492,19.148544311523438,5.891680717468262,57.75706481933594,23.195083618164062,0.0,0.0,-1.0,-1.0,0,-0.03,1000
18,6.431873798370361,6.435072422027588,67.35880279541016,54.25550842285156,30.875837326049805,5.8929877281188965,57.74871063232422,40.775482177734375,0.0,0.0,-1.0,-1.0,0,-0.03,1000
19,6.432850360870361,6.4355387687683105,60.174415588378906,52.27902603149414,11.061529159545898,5.8922624588012695,57.753971099853516,40.804683685302734,0.0,0.0,-1.0,-1.0,2,-0.03,1000
20,9.101750373840332,6.436672210693359,57.02947235107422,52.27618408203125,7.901136875152588,14.91762924194336,57.76062774658203,27.24164390563965,0.0,0.0,-1.0,-1.0,3,-0.08,1000
21,6.43026876449585,6.4328107833862305,59.386234283447266,52.290069580078125,10.644272804260254,9.87979507446289,57.73515701293945,38.107086181640625,0.0,0.0,-1.0,-1.0,0,-0.03,1000
22,6.430603981018066,6.433192253112793,65.21363830566406,52.28901290893555,12.661768913269043,5.893712520599365,57.737789154052734,57.53020095825195,0.0,0.0,-1.0,-1.0,0,-0.03,1000
23,16.917875289916992,6.437076568603516,54.09107208251953,52.272769927978516,5.8460822105407715,36.18381881713867,57.76487350463867,29.220401763916016,0.0,0.0,-1.0,-1.0,2,-0.03,1000
24,16.842618942260742,6.436712741851807,54.077728271484375,52.270591735839844,5.846017360687256,27.288976669311523,57.76423263549805,28.996074676513672,0.0,0.0,-1.0,-1.0,0,-0.03,1000
25,16.889690399169922,6.43420934677124,54.04378890991211,52.28435516357422,5.848551273345947,5.893038749694824,57.74470901489258,28.424476623535156,0.0,0.0,-1.0,-1.0,0,-0.03,1000
26,17.365779876708984,6.4338884353637695,54.02085876464844,52.284141540527344,5.848639488220215,27.763776779174805,57.74365234375,28.368389129638672,0.0,0.0,-1.0,-1.0,3,-0.08,1000
27,86.16065216064453,6.436540603637695,52.2735481262207,73.9638442993164,5.846465110778809,25.528730392456055,64.61895751953125,5.925634384155273,26742.0,26417.5,440.0,466.0,2,1.0,189.66285877841239
28,225.568603515625,35.47406768798828,52.272247314453125,53.47901153564453,57.94382858276367,5.891577243804932,155.0062713623047,5.925345420837402,54470.0,53856.5,273.0,455.0,2,1.0,59.77457653551382
29,67208.3671875,245.5933074951172,54.961299896240234,54.95566940307617,25.600797653198242,6.296848773956299,11877.0927734375,6.32962703704834,36614.0,35515.0,273.0,391.0,3,-0.49334362618205174,122.18837915284743
30,13863.7783203125,1166.00927734375,84.44288635253906,81.17215728759766,19.386157989501953,9.927558898925781,21106068.0,9.929266929626465,45273.0,42572.5,111.0,408.0,2,-0.33814607980810235,174.18381095842403
31,1514.3651123046875,37.62989044189453,52.27374267578125,54.6574592590332,16.269166946411133,5.892001152038574,483.78076171875,5.925500869750977,39633.0,39287.5,350.0,400.0,1,0.5554366697559747,146.21901381147393
32,168.2325439453125,13.655653953552246,52.260292053222656,64.73627471923828,33.40218734741211,5.889199256896973,96.10960388183594,5.923882007598877,56700.0,56270.5,372.0,461.0,0,0.496978233878923,126.7162183779172
33,64.44216918945312,8.66159725189209,52.261024475097656,214.51022338867188,101.38758850097656,13.477012634277344,68.4721908569336,5.923917770385742,43911.0,43501.0,392.0,485.0,0,0.17942591860689683,138.6542462386205
34,34.64411544799805,6.438701152801514,52.26420593261719,52.26301193237305,5.844357013702393,5.88971471786499,62.75997543334961,12.090298652648926,0.0,0.0,-1.0,-1.0,0,-1.0,1000
35,18.311767578125,6.4373064041137695,54.31588363647461,52.272735595703125,7.186217308044434,5.891343593597412,57.76596450805664,5.925277233123779,0.0,0.0,-1.0,-1.0,1,-0.03,1000
36,14.583672523498535,6.4392499923706055,56.19328308105469,52.26522445678711,16.418062210083008,5.89031982421875,57.778717041015625,14.854031562805176,0.0,0.0,-1.0,-1.0,0,-0.03,1000
37,11.43320083618164,6.439443588256836,58.68648147583008,54.797523498535156,22.934816360473633,5.8899970054626465,57.78145217895508,21.372264862060547,0.0,0.0,-1.0,-1.0,0,-0.03,1000
38,10.038196563720703,6.438962459564209,70.34173583984375,58.189273834228516,43.630672454833984,8.558222770690918,57.777801513671875,39.277164459228516,0.0,0.0,-1.0,-1.0,0,-0.03,1000
39,13.652473449707031,6.435455799102783,58.191951751708984,53.98723602294922,21.580570220947266,5.891574859619141,57.754791259765625,20.409320831298828,0.0,0.0,-1.0,-1.0,3,-0.08,1000
40,17.405290603637695,6.434854030609131,55.80781555175781,52.281673431396484,15.208965301513672,5.89259672164917,57.74923324584961,12.815333366394043,0.0,0.0,-1.0,-1.0,3,-0.08,1000
41,14.025615692138672,6.437306880950928,57.750885009765625,53.8236083984375,20.221284866333008,5.890774726867676,57.76667022705078,19.505399703979492,0.0,0.0,-1.0,-1.0,0,-0.03,1000
42,6.431690692901611,6.434741020202637,56.058311462402344,57.24125289916992,22.00486946105957,14.294370651245117,57.74693298339844,12.572171211242676,0.0,0.0,-1.0,-1.0,1,-0.03,1000
43,6.436391353607178,6.439044952392578,60.00883483886719,64.23081970214844,40.73063278198242,25.39052391052246,57.77898025512695,17.47782325744629,0.0,0.0,-1.0,-1.0,0,-0.03,1000
44,6.432239532470703,6.435499668121338,82.3877182006836,100.500732421875,110.32489013671875,61.97846221923828,57.75156784057617,33.54412841796875,0.0,0.0,-1.0,-1.0,0,-0.03,1000
45,6.439127445220947,6.441407203674316,515.5948486328125,905.114013671875,1325.3365478515625,459.3204040527344,57.79683303833008,189.8578643798828,0.0,0.0,-1.0,-1.0,0,-0.03,1000
46,6.4322357177734375,6.435070514678955,4693.38525390625,20078.322265625,3333036.75,2954.508056640625,57.749935150146484,851.20068359375,0.0,0.0,-1.0,-1.0,0,-0.03,1000
47,6.436361312866211,6.438262462615967,6144.0869140625,13114.740234375,3434847.0,2120.128173828125,57.775428771972656,1115.783203125,0.0,0.0,-1.0,-1.0,0,-0.03,1000
48,6.435737133026123,6.438163757324219,10325.892578125,7513.1259765625,3979281.75,1305.0958251953125,57.773197174072266,1800.2149658203125,0.0,0.0,-1.0,-1.0,0,-0.03,1000
49,6.432166576385498,6.434840679168701,112.56501007080078,104.6231460571289,146.8817596435547,54.166664123535156,57.748931884765625,63.626888275146484,0.0,0.0,-1.0,-1.0,3,-0.08,1000
50,6.432845592498779,6.435464859008789,2043.2418212890625,1613.18701171875,5520.509765625,522.8688354492188,57.75343322753906,719.4762573242188,0.0,0.0,-1.0,-1.0,0,-0.03,1000
51,8.461483001708984,6.44021463394165,98.61418151855469,90.5867919921875,118.88147735595703,44.25029373168945,57.78843688964844,54.33335494995117,0.0,0.0,-1.0,-1.0,3,-0.18,1000
52,8.482834815979004,6.435215473175049,917.5659790039062,685.6561279296875,1628.0133056640625,269.29034423828125,57.75295639038086,416.3833312988281,0.0,0.0,-1.0,-1.0,0,-0.13,1000
53,6.431943893432617,6.4346513748168945,212.5912628173828,1483.6275634765625,965.4816284179688,1163.05419921875,57.74756622314453,48.42667007446289,0.0,0.0,-1.0,-1.0,1,-0.03,1000
54,7.78312873840332,6.433734893798828,8728.673828125,8097.599609375,1640377.875,1422.19970703125,57.74193572998047,1577.62548828125,0.0,0.0,-1.0,-1.0,0,-0.03,1000
55,8.559660911560059,6.43536901473999,109.1041030883789,103.74923706054688,142.5592041015625,54.3768424987793,57.75216293334961,60.31636428833008,0.0,0.0,-1.0,-1.0,3,-0.08,1000
56,8.625782012939453,6.434328079223633,62.899635314941406,61.70671463012695,41.9055290222168,19.811038970947266,57.746437072753906,21.87875747680664,0.0,0.0,-1.0,-1.0,3,-0.08,1000
57,8.662569999694824,6.493470668792725,95.1532974243164,89.602783203125,114.73384857177734,44.3964958190918,58.166893005371094,51.02076721191406,0.0,0.0,-1.0,-1.0,0,-0.03,1000
58,8.686456680297852,6.432307720184326,62.01676559448242,60.66797637939453,39.27462387084961,18.698087692260742,57.733184814453125,21.223241806030273,0.0,0.0,-1.0,-1.0,3,-0.08,1000
59,8.688443183898926,6.435795783996582,84.71639251708984,79.25080108642578,92.9268569946289,35.751564025878906,57.75532150268555,43.97709655761719,0.0,0.0,-1.0,-1.0,0,-0.13,1000
60,6.434332847595215,6.43670654296875,61.22469711303711,97.47621154785156,70.20930480957031,80.67809295654297,57.762969970703125,22.693248748779297,0.0,0.0,-1.0,-1.0,1,-0.03,1000
61,6.433571815490723,6.435761451721191,108.65853881835938,450.1880798339844,329.3153076171875,385.7959289550781,57.756927490234375,34.790096282958984,0.0,0.0,-1.0,-1.0,0,-0.03,1000
62,6.462498664855957,6.464914321899414,59.82899856567383,87.1125717163086,60.40982437133789,68.16937255859375,57.96449279785156,21.927921295166016,0.0,0.0,-1.0,-1.0,3,-0.08,1000
63,6.433546543121338,6.435838222503662,55.83307647705078,62.13958740234375,26.024967193603516,28.685972213745117,57.75720977783203,18.272939682006836,0.0,0.0,-1.0,-1.0,3,-0.08,1000
64,6.434406757354736,6.437577247619629,59.1056022644043,80.3177719116211,54.135494232177734,59.625850677490234,57.766788482666016,21.245332717895508,0.0,0.0,-1.0,-1.0,0,-0.03,1000
65,8.639226913452148,6.438791751861572,74.1561279296875,70.02167510986328,68.50495147705078,26.850719451904297,57.77594757080078,34.72592544555664,0.0,0.0,-1.0,-1.0,2,-0.03,1000
66,8.554930686950684,6.437526226043701,228.1107940673828,185.53060913085938,315.82403564453125,91.80027770996094,57.767478942871094,129.3561248779297,0.0,0.0,-1.0,-1.0,0,-0.03,1000
67,8.690801620483398,6.4341583251953125,70.7389144897461,66.83708190917969,59.36283493041992,23.704944610595703,57.74368667602539,31.013975143432617,0.0,0.0,-1.0,-1.0,3,-0.08,1000
68,8.616195678710938,6.440626621246338,169.8728790283203,137.4208526611328,225.4806365966797,69.28289031982422,57.78987503051758,100.37532043457031,0.0,0.0,-1.0,-1.0,0,-0.03,1000
69,8.7705717086792,6.437847137451172,68.08975982666016,64.21856689453125,52.201744079589844,21.12845230102539,57.769386291503906,28.293582916259766,0.0,0.0,-1.0,-1.0,3,-0.18,1000
70,6.514542579650879,6.519430160522461,57.41189193725586,71.68807983398438,42.179779052734375,44.95671844482422,58.34726333618164,21.22899627685547,0.0,0.0,-1.0,-1.0,1,-0.03,1000
71,6.432699680328369,6.435564041137695,70.2010726928711,144.5546875,117.26090240478516,125.95414733886719,57.7532844543457,26.739667892456055,0.0,0.0,-1.0,-1.0,0,-0.03,1000
72,6.430014610290527,6.434442520141602,57.13265609741211,68.9618911743164,37.67756652832031,39.7013053894043,57.740684509277344,20.672286987304688,0.0,0.0,-1.0,-1.0,3,-0.08,1000
73,8.714110374450684,6.437957763671875,65.67830657958984,62.1242790222168,46.127655029296875,19.25336456298828,57.77198791503906,25.655052185058594,0.0,0.0,-1.0,-1.0,2,-0.03,1000
74,8.641849517822266,6.4716691970825195,111.05609893798828,94.55451965332031,134.83523559570312,44.63907241821289,58.01136016845703,66.32145690917969,0.0,0.0,-1.0,-1.0,0,-0.03,1000
75,8.554486274719238,6.440722942352295,1731.52490234375,1018.93115234375,3341.586181640625,339.6434631347656,57.79208755493164,714.9606323242188,0.0,0.0,-1.0,-1.0,0,-0.03,1000
76,8.607702255249023,6.437559604644775,21390.064453125,4540.212890625,3303021.5,803.1005859375,57.770328521728516,3256.929931640625,0.0,0.0,-1.0,-1.0,0,-0.03,1000
77,8.620290756225586,6.439728260040283,24595.5390625,4299.98486328125,4268362.0,756.6272583007812,57.78376770019531,3589.27734375,0.0,0.0,-1.0,-1.0,0,-0.03,1000
78,20.7557315826416,6.434073448181152,3719.2666015625,285.0301818847656,1898.7691650390625,55.604164123535156,57.74311065673828,2827.914306640625,0.0,0.0,-1.0,-1.0,2,-0.03,1000
79,6.431789875030518,6.43427848815918,1349.851806640625,1693.618896484375,4106.76708984375,628.3441162109375,57.74556350708008,462.3349304199219,0.0,0.0,-1.0,-1.0,1,-0.03,1000
0,6.431793689727783,18.735990524291992,52.97793960571289,52.28358459472656,5.848299026489258,5.892948627471924,86.5287094116211,5.926941394805908,20773.0,20509.0,86.0,316.0,3,-0.05561548549048432,259.4532713226025
1,59.111663818359375,6.435310363769531,52.27985382080078,52.28188705444336,5.847837924957275,5.892781734466553,57.75121307373047,5.926428318023682,23003.0,17870.0,326.0,303.0,1,0.6243271447539466,220.41097976280582
2,6.4336347579956055,29.974288940429688,52.97035217285156,52.27530288696289,5.846710205078125,5.891672134399414,86.68778991699219,5.92590856552124,20730.0,20466.0,86.0,316.0,2,-0.1643271447539466,259.4532713226025
3,6.427845001220703,6.4322919845581055,54.84886932373047,52.31757736206055,5.853462219238281,5.898167133331299,66.50467681884766,5.929895877838135,23907.0,23624.0,75.0,346.0,0,0.4399665668915732,245.5951953927438
4,6.431890487670898,6.434749126434326,57.017208099365234,52.28310012817383,5.848155975341797,5.892912864685059,61.15245056152344,12.844294548034668,25022.0,24716.5,65.0,376.0,0,0.4123468318085355,234.47174669882938
5,6.4333696365356445,6.436383247375488,58.679962158203125,52.27717971801758,5.846874713897705,5.892065525054932,59.98994827270508,27.94791030883789,23471.0,23169.5,55.0,408.0,0,0.38241614936949103,226.31173190977086
6,6.431445121765137,6.4341044425964355,60.525848388671875,52.28490447998047,5.848628044128418,5.8931145668029785,57.743656158447266,56.60056686401367,16892.0,16631.0,43.0,448.0,0,0.33943492334956704,222.40728405337808
7,6.434271335601807,6.435733795166016,52.28626251220703,52.282020568847656,5.847999572753906,5.892121315002441,57.76082992553711,5.92767858505249,0.0,0.0,-1.0,-1.0,0,-1.0,1000
8,6.432888984680176,6.435481071472168,52.271358489990234,52.271629333496094,5.846375942230225,5.891280174255371,57.752471923828125,5.925507068634033,0.0,0.0,-1.0,-1.0,3,-0.08,1000
9,6.435941219329834,6.43814754486084,52.26545715332031,52.26421356201172,5.844695091247559,5.8899383544921875,57.77351379394531,5.924647331237793,0.0,0.0,-1.0,-1.0,2,-0.03,1000
10,6.4340434074401855,6.436688423156738,52.27280807495117,52.27341079711914,5.846324920654297,5.891421318054199,57.76173400878906,5.925534248352051,0.0,0.0,-1.0,-1.0,0,-0.03,1000
11,6.452850341796875,6.455805778503418,52.202598571777344,52.20378875732422,5.831380367279053,5.880923271179199,57.89789962768555,5.914942264556885,0.0,0.0,-1.0,-1.0,0,-0.03,1000
12,6.4378981590271,6.4405741691589355,54.365718841552734,52.26026153564453,5.8434014320373535,5.8893818855285645,57.78982162475586,10.060720443725586,0.0,0.0,-1.0,-1.0,0,-0.03,1000
13,6.431609153747559,6.4340972900390625,56.192893981933594,52.284202575683594,12.783843040466309,5.892948150634766,57.74421691894531,17.033973693847656,0.0,0.0,-1.0,-1.0,0,-0.03,1000
14,6.436043739318848,6.438400745391846,58.258766174316406,52.930503845214844,19.036632537841797,5.889969348907471,57.775115966796875,22.921003341674805,0.0,0.0,-1.0,-1.0,0,-0.03,1000
15,6.435788154602051,6.437959671020508,66.75432586669922,54.20273971557617,30.145164489746094,5.89005184173584,57.7725715637207,39.558311462402344,0.0,0.0,-1.0,-1.0,0,-0.03,1000
16,6.433626651763916,6.43589973449707,100.27171325683594,58.64765930175781,65.76506042480469,7.997313022613525,57.757808685302734,90.9130630493164,0.0,0.0,-1.0,-1.0,0,-0.03,1000
17,6.433159828186035,6.43596076965332,86.4636001586914,81.32666015625,97.09954071044922,37.670921325683594,57.7564582824707,45.025455474853516,0.0,0.0,-1.0,-1.0,1,-0.03,1000
18,6.443785190582275,6.445409297943115,471.7544860839844,398.3240661621094,756.0072631835938,180.79383850097656,57.82872009277344,235.2604522705078,0.0,0.0,-1.0,-1.0,0,-0.03,1000
19,6.432197570800781,13.696765899658203,135.30686950683594,734.65087890625,496.751220703125,627.4819946289062,57.74931716918945,29.488183975219727,0.0,0.0,-1.0,-1.0,1,-0.03,1000
20,6.432624340057373,6.434981346130371,4831.03662109375,16485.94140625,1241163.875,2611.44873046875,57.751312255859375,895.1249389648438,0.0,0.0,-1.0,-1.0,0,-0.03,1000
21,6.434006690979004,10.766153335571289,329.9138488769531,4394.4375,2257.095947265625,3098.376220703125,57.7598876953125,62.13376235961914,0.0,0.0,-1.0,-1.0,1,-0.03,1000
22,6.434153079986572,18.691720962524414,67.06155395507812,130.87583923339844,103.81291198730469,116.47142791748047,57.765071868896484,12.617022514343262,0.0,0.0,-1.0,-1.0,3,-0.08,1000
23,6.432362079620361,6.435236930847168,109.28878021240234,96.9557876586914,135.64773559570312,47.47019958496094,57.75122833251953,63.27464294433594,0.0,0.0,-1.0,-1.0,2,-0.03,1000
24,6.431281089782715,6.433675765991211,1682.833740234375,1167.7584228515625,3647.010009765625,397.03106689453125,57.741790771484375,660.5673217773438,0.0,0.0,-1.0,-1.0,0,-0.03,1000
25,6.596782207489014,6.60142707824707,24548.802734375,4006.796630859375,1537966.875,715.4435424804688,58.93490982055664,3676.197509765625,0.0,0.0,-1.0,-1.0,0,-0.03,1000
26,6.431365013122559,13.680957794189453,939.9857788085938,18363.35546875,13114.375,5962.43701171875,57.74264144897461,183.68768310546875,0.0,0.0,-1.0,-1.0,1,-0.03,1000
27,6.432779312133789,6.435156345367432,38044.046875,2575.33203125,240325.96875,471.8230895996094,57.75235366821289,5598.12939453125,0.0,0.0,-1.0,-1.0,0,-0.03,1000
28,6.4408111572265625,6.449588775634766,7059.28125,11243.724609375,4651250.0,1856.6744384765625,57.8242301940918,1269.7420654296875,0.0,0.0,-1.0,-1.0,0,-0.03,1000
0,6.435258865356445,6.4381561279296875,57.51271438598633,52.26845169067383,5.845174312591553,5.890748023986816,60.95708465576172,13.287127494812012,26976.0,26659.0,68.0,387.0,0,0.4312398910445965,225.7631502260721
1,17.940242767333984,6.440090656280518,52.2578010559082,52.25836944580078,21.936201095581055,5.889224529266357,57.78582000732422,5.923345565795898,43514.0,36705.5,261.0,383.0,1,1.0,129.0968628588627
2,12.63274097442627,6.491639137268066,53.85763168334961,53.31044387817383,43.566650390625,5.860818386077881,58.15449142456055,5.8954176902771,64328.0,57788.0,261.0,448.0,0,0.9555086595080702,64.19501538281614
3,6.4354963302612305,6.438099384307861,65.64332580566406,52.266944885253906,9.045134544372559,5.890434265136719,59.24540328979492,23.734371185302734,38056.0,37699.5,85.0,435.0,2,-1.0,187.5366630821824
4,6.436807155609131,6.4393391609191895,75.349853515625,52.26423645019531,5.844350814819336,5.889939785003662,57.78154373168945,107.3494644165039,31789.0,31454.5,79.0,461.0,0,0.33369042744938154,184.20097719610501
5,6.433221817016602,6.436405181884766,52.275150299072266,52.27812194824219,5.846940517425537,5.8922858238220215,57.758201599121094,5.925633430480957,0.0,0.0,-1.0,-1.0,0,-1.0,1000
6,6.46120548248291,6.464415073394775,52.20610427856445,52.20805740356445,5.829780578613281,5.880729675292969,57.96449661254883,5.914526462554932,0.0,0.0,-1.0,-1.0,0,-0.03,1000
7,6.431430816650391,6.434051036834717,52.284332275390625,52.28520202636719,5.848677158355713,5.893179893493652,57.74378967285156,5.927183628082275,0.0,0.0,-1.0,-1.0,2,-0.03,1000
8,6.442960262298584,6.445704936981201,55.59243392944336,52.24116897583008,10.110754013061523,5.886534214019775,57.82648849487305,15.304662704467773,0.0,0.0,-1.0,-1.0,0,-0.03,1000
9,6.431346416473389,6.434638023376465,57.217411041259766,52.288330078125,16.903148651123047,5.89377498626709,57.74571228027344,19.76796531677246,0.0,0.0,-1.0,-1.0,0,-0.03,1000
10,6.437136650085449,6.43895959854126,62.150062561035156,53.87134552001953,24.42896842956543,5.889012813568115,57.78061294555664,30.461694717407227,0.0,0.0,-1.0,-1.0,0,-0.03,1000
11,6.434668064117432,6.434422016143799,78.4065933227539,56.256717681884766,47.03339385986328,5.890391826629639,57.75645065307617,60.723819732666016,0.0,0.0,-1.0,-1.0,0,-0.03,1000
12,6.434240818023682,6.437544345855713,67.843505859375,52.27383804321289,16.428632736206055,5.891631126403809,57.76618957519531,63.49535369873047,0.0,0.0,-1.0,-1.0,2,-0.03,1000
13,6.426985740661621,6.430168628692627,59.91854476928711,52.33008575439453,11.104423522949219,5.899395942687988,57.71823501586914,38.921932220458984,0.0,0.0,-1.0,-1.0,3,-0.08,1000
14,6.432562828063965,6.435178756713867,65.9382095336914,52.281917572021484,15.407144546508789,5.892592906951904,57.751953125,58.009193420410156,0.0,0.0,-1.0,-1.0,0,-0.03,1000
15,6.4339752197265625,6.436553001403809,80.82963562011719,52.27431106567383,23.839563369750977,5.891491413116455,57.76156997680664,101.38794708251953,0.0,0.0,-1.0,-1.0,0,-0.03,1000
16,24.20900535583496,6.434360027313232,56.519588470458984,52.28355026245117,5.848328113555908,5.892882823944092,57.74599075317383,50.55082321166992,8268.0,8096.0,474.0,297.0,2,1.0,305.4734030975528
17,24.828615188598633,6.439967632293701,56.59956741333008,52.25843811035156,5.843302249908447,5.889235496520996,57.7850227355957,51.682613372802734,6028.0,5865.5,487.0,318.0,0,0.345727697106068,301.65709008740373
18,25.61149787902832,6.443045616149902,56.60392379760742,53.151851654052734,5.841436862945557,11.139451026916504,57.80801010131836,52.161617279052734,1737.0,1610.0,503.0,339.0,0,0.30098787106665553,301.5592810709032
19,187.01402282714844,6.43425178527832,52.28364562988281,52.98535919189453,10.850807189941406,5.892710208892822,72.31085968017578,10.52492618560791,25807.0,25507.5,355.0,336.0,2,1.0,201.93315725754402
20,85.29222106933594,6.4398088455200195,52.25904083251953,55.06343460083008,13.947515487670898,5.889466285705566,63.28827667236328,8.04468059539795,38195.0,37839.0,374.0,382.0,0,0.5662916154349312,174.89711261195822
21,50.04541778564453,6.4372663497924805,52.27176284790039,59.88642120361328,20.518552780151367,5.89195442199707,60.92683029174805,5.925082683563232,53403.0,52990.0,383.0,448.0,0,0.6368655448801462,141.3223266154361
22,33.115753173828125,6.43352746963501,52.28575897216797,94.16168975830078,37.698184967041016,18.730527877807617,59.44003677368164,5.927577495574951,46141.0,45707.0,390.0,481.0,0,0.3472229659112642,137.53908535394584
23,24.333280563354492,6.435110092163086,52.279964447021484,52.28009796142578,5.847685813903809,5.892345428466797,58.47810745239258,5.926651954650879,0.0,0.0,-1.0,-1.0,0,-1.0,1000
